um_to_um_diff,ad_to_um_diff,um_to_ad_diff,ad_to_ad_diff
-0.01831600105434295,0.027003217102003176,0.024666768503872335,-0.033353984551532524
0.014394279319488827,-0.02907154925313701,-0.017389306262482803,0.03206657619613103
-0.029998244044997152,0.05737704887770411,0.0340125628963957,-0.06139136772910262
0.009721382123227146,-0.02907154925313701,0.005975179718825606,0.013374987411084298
-0.04635338423191304,0.019993871307610652,0.05036770308331159,-0.02400819015900916
-0.004297309465557901,0.019993871307610652,-0.03140799785126785,0.015711436009215138
0.05411390548771313,-0.017389306262482803,-0.07112762401949214,0.03440302479426187
0.044768111095189765,-0.04776313803818374,-0.03140799785126785,0.03440302479426187
-0.02065244965247379,0.0036387311206947655,0.01765742270947981,-6.437041777007487e-4
-0.008970206661819581,0.05270415168144243,-0.03841734364566037,-0.005316601373962431
-0.04168048703565136,0.06672284327022747,-0.0010341660755669166,-0.02400819015900916
0.01906717651575051,-0.03374444644939869,-0.05243603523444542,0.06711330516809365
0.042431662497058924,-0.02907154925313701,-0.045426689440052896,0.03206657619613103
-0.02065244965247379,0.0036387311206947655,0.0036387311206947655,0.013374987411084298
-0.06270852441882893,0.05504060027957327,0.03634901149452654,-0.02868108735527084
0.07981484006715238,-0.10617435299145477,-0.02907154925313701,0.05543106217743944
-0.013643103858081264,0.03634901149452654,-0.017389306262482803,-0.005316601373962431
-0.051026281428174725,0.05504060027957327,0.06905929186835831,-0.07307361071975682
-0.034671141241258835,0.048031254485180745,0.027003217102003176,-0.04036333034592505
-0.06971787021322146,0.04335835728891906,0.029339665700134018,-0.00298015277583159
-0.02766179544686631,0.03167611429826486,0.045694805887049904,-0.049709124738448414
0.03775876530079724,0.005975179718825606,-0.02673510065500617,-0.016998844364616638
0.009721382123227148,-0.005707063271828599,0.008311628316956449,-0.012325947168354954
-0.0042973094655578995,0.01064807691508729,-0.015052857664351963,0.008702090214822615
0.07981484006715238,-0.061781829626968786,-0.0968285585989314,0.07879554815874786
-0.05569917862443641,0.048031254485180745,0.06438639467209663,-0.05671847053284094
0.03308586810453556,-0.04776313803818374,-0.05477248383257626,0.06944975376622449
-0.03934403843752052,0.005975179718825606,0.045694805887049904,-0.012325947168354954
0.04476811109518976,-0.045426689440052896,-0.07112762401949214,0.07178620236435533
-0.00196086086742706,-0.005707063271828599,0.010648076915087288,-0.0029801527758315897
0.06813259707649817,-0.07813696981388467,-0.03374444644939869,0.043748819186785234
-0.04168048703565136,0.022330319905741493,0.0036387311206947655,0.015711436009215138
-0.022988898250604628,-0.01037996046809028,0.04335835728891906,-0.009989498570224114
-0.032334692643127994,0.05971349747583495,0.04335835728891906,-0.07073716212162598
0.07046904567462901,-0.05009958663631458,-0.07346407261762299,0.0530946135793086
0.04009521389892808,0.005975179718825606,-0.01037996046809028,-0.035690433149663366
0.012057830721357986,-0.022062203458744486,-0.015052857664351963,0.025057230401738503
0.047104559693320606,-0.06411827822509962,-0.061781829626968786,0.07879554815874786
-0.037007589839389676,-0.0010341660755669164,0.06672284327022747,-0.02868108735527084
-0.032334692643127994,0.03868546009265738,0.029339665700134018,-0.035690433149663366
0.030749419506404717,-0.00804351186995944,-0.024398652056875327,0.0016927444204300924
-0.006633758063688743,0.008311628316956449,0.01298452551321813,-0.014662395766485795
0.026076522310143034,-0.1248659417765015,-0.02673510065500617,0.12552452012136467
0.03775876530079724,0.01765742270947981,-0.061781829626968786,0.006365641616691775
3.7558773070378105e-4,-0.008043511869959441,0.0013022825225639245,0.006365641616691774
0.058786802683974806,-0.0571089324307071,-0.04075379224379121,0.03907592199052355
3.7558773070378e-4,0.019993871307610652,0.019993871307610652,-0.04036333034592505
0.05645035408584397,-0.019725754860613644,-0.061781829626968786,0.025057230401738503
0.023740073712012193,0.0013022825225639245,-0.0010341660755669166,-0.02400819015900916
0.03308586810453556,-0.01037996046809028,-0.0571089324307071,0.03440302479426187
-0.051026281428174725,0.07139574046648915,0.04102190869078822,-0.06139136772910262
-0.1071010477833149,0.11578826383097514,0.10410602084032093,-0.11279323688798112
0.02140362511388135,-0.024398652056875327,-0.012716409066221122,0.015711436009215138
-0.025325346848735473,0.022330319905741493,0.027003217102003176,-0.02400819015900916
0.06813259707649817,-0.07813696981388467,-0.07346407261762299,0.08346844535500954
0.05177745688958229,-0.04776313803818374,-0.017389306262482803,0.013374987411084298
-0.06504497301695977,0.0854144320552742,0.08074153485901252,-0.10111099389732692
-0.006633758063688741,0.01765742270947981,-0.012716409066221122,0.0016927444204300924
0.03775876530079724,-0.022062203458744486,-0.005707063271828599,-0.009989498570224114
-0.006633758063688743,0.01298452551321813,-0.019725754860613644,0.013374987411084298
-0.015979552456212107,-0.01037996046809028,-0.015052857664351963,0.04141237058865439
-0.034671141241258835,0.01298452551321813,0.04102190869078822,-0.019335292962747476
0.04944100829145144,-0.012716409066221122,-0.0571089324307071,0.02038433320547682
-0.006633758063688742,0.0036387311206947655,0.019993871307610652,-0.016998844364616638
-0.029998244044997152,-0.005707063271828599,0.015320974111348971,0.02038433320547682
-0.05569917862443641,0.08307798345714336,0.09943312364405925,-0.12681192847676617
-0.0042973094655579,0.022330319905741493,0.010648076915087288,-0.02868108735527084
0.05645035408584397,-0.02673510065500617,-0.017389306262482803,-0.012325947168354955
0.042431662497058924,-0.03841734364566037,-0.022062203458744486,0.01804788460734598
-0.05569917862443641,0.03868546009265738,0.03634901149452654,-0.01933529296274748
-0.06037207582069809,0.05737704887770411,0.08074153485901252,-0.0777465079160185
0.047104559693320606,-0.06411827822509962,-0.003370614673697758,0.02038433320547682
-0.015979552456212107,0.0036387311206947655,0.015320974111348971,-0.00298015277583159
0.05645035408584397,-0.012716409066221122,-0.043090240841922055,-6.437041777007489e-4
-0.01831600105434295,0.015320974111348971,0.027003217102003176,-0.02400819015900916
-0.006633758063688743,-0.005707063271828599,0.0036387311206947655,0.008702090214822615
0.054113905487713124,-0.01037996046809028,-0.043090240841922055,-6.43704177700749e-4
-0.020652449652473787,-0.00804351186995944,0.01298452551321813,0.015711436009215138
-0.06738142161509061,0.01765742270947981,0.05737704887770411,-0.0076530499720932725
0.0354223167026664,-0.04776313803818374,-0.0571089324307071,0.06944975376622449
-0.01831600105434295,0.024666768503872335,-0.005707063271828599,-6.437041777007489e-4
0.030749419506404717,-0.05243603523444542,-0.003370614673697758,0.025057230401738503
-0.04168048703565136,0.024666768503872335,-0.0010341660755669166,0.01804788460734598
0.02140362511388135,-0.02673510065500617,0.0340125628963957,-0.02868108735527084
0.061123251282105655,-0.012716409066221122,-0.06411827822509962,0.015711436009215138
-0.0042973094655579,0.0036387311206947655,-0.005707063271828599,0.006365641616691774
-0.011306655259950425,0.024666768503872335,-0.02673510065500617,0.013374987411084298
-0.0019608608674270586,0.015320974111348971,0.022330319905741493,-0.035690433149663366
0.044768111095189765,-0.0571089324307071,-0.02673510065500617,0.03907592199052355
-0.01831600105434295,0.015320974111348971,0.0340125628963957,-0.031017535953401683
-0.06504497301695977,0.01765742270947981,0.04102190869078822,0.006365641616691775
-0.0019608608674270603,0.045694805887049904,-0.015052857664351963,-0.02868108735527084
-0.01831600105434295,0.015320974111348971,0.05036770308331159,-0.04737267614031757
0.021403625113881355,0.0036387311206947655,-0.012716409066221122,-0.012325947168354954
0.03775876530079724,-0.03608089504752953,-0.07813696981388467,0.07645909956061701
